Order_ID,Product_Category,Shipping_Mode,Order_Value,Package_Weight_Kg,Warehouse_Distance_Km,Items_in_Order,Warehouse_Processing_Hours,Courier_Load_Index,Traffic_Index,Delivery_Time_Hours
ORD102829,Electronics,Standard,5919,3.33,62.9,7,3.63,8.1,6.33,43.58
ORD102830,Beauty,Standard,3453,3.12,223.8,4,1.52,8.58,3.4,38.01
ORD102831,Electronics,Express,5263,2.33,414.4,3,2.05,8.25,6.66,44.42
ORD102832,Fashion,Express,8105,5.71,483.2,9,4.89,9.67,9.73,59.69
ORD102833,Electronics,Same-Day,7379,4.44,280.3,10,2.82,2.68,3.59,31.49
ORD102834,Electronics,Standard,2285,2.27,404.4,3,2.12,3.49,6.13,50.71
ORD102835,Home & Kitchen,Standard,3064,4.59,751.9,2,4.04,6.79,7.01,69.38
ORD102836,Beauty,Same-Day,8291,3.02,645.5,7,2.58,7.94,7.47,57.66
ORD102837,Fashion,Standard,4418,6.0,677.2,9,3.06,1.99,3.81,62.83
ORD102838,Electronics,Express,5498,3.09,790.8,6,2.4,4.64,2.96,60.27
ORD102839,Fashion,Express,4871,3.49,510.6,7,3.09,8.71,9.74,56.94
ORD102840,Fashion,Standard,3536,1.79,233.4,2,0.92,3.35,6.6,39.95
ORD102841,Beauty,Express,6221,3.43,376.5,7,4.35,8.22,7.48,54.25
ORD102842,Home & Kitchen,Express,7515,5.0,69.4,9,3.82,6.7,2.42,29.05
ORD102843,Books,Standard,300,1.49,393.8,1,3.35,5.55,9.69,52.01
ORD102844,Books,Express,2806,1.51,938.2,1,2.96,2.72,3.38,59.14
ORD102845,Home & Kitchen,Standard,2551,3.42,180.5,3,1.48,9.84,2.89,36.07
ORD102846,Beauty,Express,5426,3.52,75.0,5,3.53,8.91,8.23,46.91
ORD102847,Beauty,Same-Day,4242,1.89,487.1,2,4.11,5.88,3.45,37.21
ORD102848,Electronics,Same-Day,9127,5.68,489.9,9,3.92,9.68,2.03,43.62
ORD102849,Home & Kitchen,Same-Day,3208,4.11,441.5,4,2.71,7.49,3.48,42.82
ORD102850,Home & Kitchen,Same-Day,6433,4.61,654.8,6,2.19,5.08,4.3,41.22
ORD102851,Books,Same-Day,2166,3.98,114.9,7,4.11,5.53,4.71,28.41
ORD102852,Electronics,Same-Day,8274,5.38,927.1,8,3.39,7.64,4.71,60.95
ORD102853,Fashion,Standard,2320,2.54,583.3,1,1.12,4.86,5.89,57.28
ORD102854,Books,Same-Day,6254,4.63,447.3,7,2.78,3.56,1.17,33.34
ORD102855,Electronics,Same-Day,6933,4.71,243.2,9,4.59,2.44,6.29,42.28
ORD102856,Books,Standard,4247,2.51,253.0,4,2.75,6.03,1.97,48.44
ORD102857,Electronics,Same-Day,3938,3.26,101.7,3,1.34,1.52,3.12,15.55
ORD102858,Home & Kitchen,Express,6582,5.64,211.3,5,1.67,2.45,5.84,35.58
ORD102859,Beauty,Same-Day,3380,3.9,519.0,5,2.29,5.72,1.78,36.54
ORD102860,Home & Kitchen,Standard,4622,3.23,793.0,2,2.98,7.38,8.75,72.08
ORD102861,Beauty,Same-Day,5935,3.21,310.1,7,3.7,6.93,2.21,32.92
ORD102862,Beauty,Express,4349,9.87,909.0,5,4.4,4.89,3.05,68.15
ORD102863,FASHION,Standard,2889,2.84,150.1,2,2.22,2.21,1.71,34.8
ORD102864,Books,Standard,5334,3.68,265.0,8,4.21,1.7,3.14,44.5
ORD102865,Books,Express,8578,6.46,362.1,9,2.64,9.24,7.13,55.16
ORD102866,Beauty,Same-Day,2170,2.44,394.3,4,4.17,8.87,9.12,44.97
ORD102867,Home & Kitchen,Same-Day,6674,2.87,942.0,4,3.41,4.23,,59.95
ORD102868,Home & Kitchen,Same-Day,3344,4.29,23.5,1,3.7,6.28,9.29,28.18
ORD102869,Books,Same-Day,5464,3.7,450.3,7,2.71,7.82,6.16,45.72
ORD102870,Electronics,Same-Day,2911,2.49,853.2,3,4.04,8.84,5.38,61.04
ORD102871,Fashion,Same-Day,6066,2.01,571.1,1,1.48,6.86,2.57,39.47
ORD102872,Electronics,Same-Day,5831,3.71,296.0,8,4.55,7.65,5.11,38.49
ORD102873,Home & Kitchen,Express,2376,2.75,435.7,1,0.5,4.09,8.26,41.32
ORD102874,Books,Standard,1922,1.71,123.2,1,4.12,8.99,2.77,38.17
ORD102875,Beauty,Standard,5179,2.51,516.4,4,3.86,4.33,9.63,65.32
ORD102876,Fashion,Express,4272,3.21,811.4,5,3.26,4.1,9.88,67.24
ORD102877,Home & Kitchen,Same-Day,2793,4.1,513.9,2,1.45,2.2,9.67,53.19
ORD102878,Electronics,Standard,3290,2.77,181.3,1,1.38,8.53,4.5,41.49
ORD102879,Home & Kitchen,Express,4147,2.79,225.2,2,1.35,2.11,5.85,35.97
ORD102880,Home & Kitchen,Express,3829,3.59,557.5,2,2.13,2.17,6.28,48.31
ORD102881,Electronics,Standard,5074,4.89,925.3,4,1.91,5.46,3.43,73.38
ORD102882,Fashion,Standard,10284,4.42,562.1,8,3.06,1.68,5.87,51.13
ORD102883,Beauty,Same-Day,5279,3.59,609.0,7,2.0,5.3,3.07,45.09
ORD102884,Home & Kitchen,Same-Day,8009,4.76,808.8,10,4.05,7.41,8.38,64.47
ORD102885,Beauty,Express,2343,1.91,728.0,1,2.23,5.84,5.79,51.84
ORD102886,Beauty,Standard,5653,4.66,673.3,5,2.91,7.72,3.79,63.54
ORD102887,Beauty,Express,2710,3.3,488.4,2,3.16,3.27,3.04,46.79
ORD102888,Home & Kitchen,Standard,6706,4.7,733.4,5,4.06,9.44,9.69,76.61
ORD102889,Electronics,Same-Day,3003,2.33,865.3,3,2.33,5.42,4.71,63.13
ORD102890,Books,Express,4450,2.23,559.6,2,2.18,5.8,1.29,43.07
ORD102891,Electronics,Same-Day,7788,4.39,329.7,7,3.55,7.11,7.45,49.35
ORD102892,Electronics,Express,1976,2.04,739.6,2,2.27,9.6,1.22,53.16
ORD102893,Books,Express,6821,5.26,947.1,10,2.71,7.59,9.55,77.12
ORD102894,Books,Express,4442,5.37,566.2,4,3.46,4.11,8.35,51.42
ORD102895,Books,Standard,7492,4.89,61.9,9,3.23,3.98,3.36,36.54
ORD102896,Electronics,Standard,2818,2.5,670.3,3,2.29,6.16,1.8,57.57
ORD102897,Fashion,Express,4195,2.8,797.9,2,2.16,8.21,6.71,63.83
ORD102898,Fashion,Standard,5075,3.04,283.3,5,4.19,2.04,4.8,37.88
ORD102899,Fashion,Same-Day,6732,2.94,846.5,6,2.89,7.48,6.12,64.87
ORD102900,home & Kitchen,Standard,7497,3.83,400.8,7,4.39,7.55,8.48,63.34
ORD102901,Books,Express,3571,1.88,830.5,2,2.16,1.96,2.72,56.13
ORD102902,Books,Express,5847,2.73,595.9,6,4.04,6.45,9.08,63.26
ORD102903,Electronics,Express,7261,5.25,400.0,6,1.94,3.86,6.17,41.44
ORD102904,Fashion,Express,4523,2.55,365.2,3,2.11,9.49,3.23,42.24
ORD102905,Beauty,Standard,2928,3.32,578.3,3,1.23,4.4,4.75,55.54
ORD102906,Home & Kitchen,Express,1401,2.56,652.4,2,3.95,1.97,2.7,38.99
ORD102907,Home & Kitchen,Same-Day,5523,3.0,860.9,3,2.57,9.53,4.93,60.29
ORD102908,Home & Kitchen,Express,6542,4.53,386.0,6,2.38,5.62,7.12,44.67
ORD102909,Beauty,Standard,2182,2.18,581.7,4,3.07,2.46,7.3,62.71
ORD102910,Beauty,Standard,5758,3.46,125.9,3,3.42,1.99,9.67,44.88
ORD102911,Beauty,Express,4684,5.76,871.7,8,2.81,7.23,5.75,73.63
ORD102912,Books,Express,5511,4.66,466.1,8,2.86,6.47,5.33,47.57
ORD102913,Home & Kitchen,Standard,3003,2.48,362.8,1,1.06,2.06,6.34,43.24
ORD102914, beauty ,Express,7109,3.72,488.8,9,2.38,8.77,4.85,54.63
ORD102915,Electronics,Express,2661,1.95,361.2,2,3.58,9.37,6.09,45.97
ORD102916,Fashion,Same-Day,5138,2.19,640.3,2,1.74,5.39,9.67,52.45
ORD102917,Beauty,Standard,4931,3.53,325.7,6,3.93,7.02,7.17,60.93
ORD102918,Fashion,Standard,5345,3.58,23.7,2,2.28,8.79,7.41,44.67
ORD102919,Beauty,Express,3739,3.94,335.4,7,2.15,6.64,8.84,48.97
ORD102920,Books,Express,2079,3.58,617.6,5,2.17,8.87,3.65,47.92
ORD102921,Electronics,Standard,10178,5.94,672.4,8,2.92,6.6,4.42,68.54
ORD102922,Beauty,Express,1687,2.09,606.8,3,1.64,4.36,5.63,57.46
ORD102923,Beauty,Same-Day,3595,1.86,669.2,3,1.97,7.5,1.62,40.81
ORD102924,Books,Same-Day,4353,1.83,715.0,2,2.28,2.87,9.23,54.42
ORD102925,Beauty,Same-Day,7476,5.76,891.9,8,4.0,4.32,3.34,59.48
ORD102926,Books,Express,2885,3.31,387.5,3,3.7,1.58,1.79,25.63
ORD102927,Electronics,Standard,1694,2.19,220.7,3,3.11,7.2,3.76,48.26
ORD102928,Electronics,Standard,2041,1.77,445.8,1,3.66,1.16,9.19,52.58
ORD102929,Electronics,Standard,4432,2.78,415.1,2,0.85,7.76,4.44,43.74
ORD102930,Home & Kitchen,Standard,10511,4.79,437.2,9,5.39,9.78,3.38,69.24
ORD102931,Beauty,Same-Day,3977,4.46,195.2,5,3.22,9.8,6.53,41.95
ORD102932,Books,Same-Day,5007,2.37,690.1,4,3.62,4.6,1.4,43.19
ORD102933,Electronics,Standard,3467,3.37,201.4,4,1.52,5.3,9.85,48.35
ORD102934,Beauty,Same-Day,7308,4.39,148.2,8,4.08,5.77,5.64,35.3
ORD102935,Fashion,Express,6491,3.92,226.2,9,3.5,1.26,3.12,29.61
ORD102936,Books,,3901,3.78,58.6,5,2.36,4.72,3.1,32.58
ORD102937,Home & Kitchen,Standard,5311,4.04,416.8,6,1.88,1.45,4.31,58.76
ORD102938,Books,Standard,4222,5.4,324.8,5,2.16,9.91,6.34,52.01
ORD102939,Beauty,Express,6583,2.99,431.4,7,3.91,2.62,6.1,40.88
ORD102940,Home & Kitchen,Express,1235,2.66,651.0,2,1.11,1.52,3.28,46.15
ORD102941,Home & Kitchen,Express,5352,3.89,755.2,3,3.65,7.9,5.8,65.42
ORD102942,Fashion,Standard,2824,2.49,612.8,3,4.0,6.05,5.27,62.91
ORD102943,Books,Standard,3022,4.08,748.5,6,3.9,3.74,6.93,66.13
ORD102944,Electronics,Express,6600,4.11,747.8,7,3.28,1.61,3.49,62.58
ORD102945,Fashion,Express,4916,2.48,677.9,5,4.18,1.54,4.42,52.55
ORD102946,Fashion,Express,7007,5.78,28.6,9,3.1,2.2,9.57,38.37
ORD102947,Electronics,Same-Day,4737,5.83,281.2,5,1.86,2.22,4.85,31.26
ORD102948,Beauty,Same-Day,2249,5.21,321.2,7,4.25,9.75,8.56,47.99
ORD102949,Electronics,Standard,6469,3.07,542.1,4,2.22,4.9,3.07,53.87
ORD102950,Beauty,Same-Day,958,1.34,262.4,1,1.02,9.74,1.68,27.55
ORD102951,home & Kitchen,Standard,5028,3.66,467.4,6,3.3,2.19,9.32,58.41
ORD102952,Electronics,Standard,5734,3.42,537.5,5,3.66,7.08,4.36,57.52
ORD102953,Fashion,Express,5561,2.61,354.3,1,1.23,7.23,8.44,43.94
ORD102954,Beauty,Standard,300,3.12,128.5,2,2.67,2.27,3.63,34.83
ORD102955,Books,Standard,4425,3.31,546.9,3,2.47,4.9,6.54,52.34
ORD102956,Books,Standard,2763,3.06,358.2,5,2.2,5.26,5.28,47.91
ORD102957,Electronics,Standard,4490,2.26,812.4,3,3.63,7.86,5.61,70.17
ORD102958,Electronics,Standard,3475,2.19,212.0,1,1.77,7.21,5.68,40.44
ORD102959,Beauty,Standard,3393,4.15,752.9,6,2.65,3.22,3.14,59.1
ORD102960,Books,Standard,4087,3.75,464.9,7,4.11,2.32,2.56,45.39
ORD102961,Fashion,Express,4068,2.02,798.4,2,2.03,8.96,8.52,62.54
ORD102962,Beauty,Same-Day,5249,3.78,898.8,6,2.78,3.4,6.85,59.81
ORD102963,Fashion,Same-Day,3198,3.0,410.3,2,-2.2,3.55,5.78,36.99
ORD102964,Home & Kitchen,Same-Day,5878,3.5,177.4,4,4.07,5.42,7.55,38.51
ORD102965,Books,Same-Day,6184,3.55,632.9,7,4.1,1.4,8.11,50.03
ORD102966,Electronics,Standard,3795,4.51,566.9,6,3.49,2.14,9.14,67.07
ORD102967,Home & Kitchen,Same-Day,5862,4.31,898.3,6,3.5,9.44,9.35,66.68
ORD102968,Home & Kitchen,Standard,3740,3.68,350.9,4,1.54,3.61,8.26,55.43
ORD102969,Electronics,Express,2183,2.68,368.5,3,2.78,2.52,8.21,36.07
ORD102970,Electronics,Same-Day,4238,3.69,897.2,2,2.59,1.58,2.3,50.93
ORD102971,Books,Same-Day,,2.49,305.4,2,1.55,7.82,5.43,36.21
ORD102972,home & Kitchen,Standard,6147,5.15,41.3,8,3.59,2.53,5.84,43.62
ORD102973,Fashion,Express,4328,4.78,515.0,4,1.73,9.1,6.91,56.46
ORD102974,Home & Kitchen,Standard,6480,6.24,553.3,10,2.98,4.91,4.07,
ORD102975,Beauty,Express,3614,3.07,122.9,5,2.56,1.05,8.36,33.09
ORD102976,Fashion,Express,4458,2.66,630.7,3,1.47,8.74,1.51,53.16
ORD102977,Beauty,Standard,4595,5.53,71.8,5,2.44,7.52,9.52,43.25
ORD102978,Beauty,Express,1640,2.22,631.7,3,1.24,5.72,4.68,42.6
ORD102979,Fashion,Standard,7242,5.29,846.9,8,3.29,8.27,5.22,74.1
ORD102980,Electronics,Same-Day,1547,3.24,725.0,2,2.62,8.17,2.76,57.51
ORD102981,Home & Kitchen,Standard,7106,5.9,497.8,8,1.69,1.97,7.69,55.57
ORD102982,Fashion,Same-Day,474,2.95,695.5,2,3.63,5.78,4.23,43.47
ORD102983,Beauty,Express,2735,2.23,183.6,4,3.02,7.33,9.57,38.76
ORD102984,Fashion,Same-Day ,4646,3.46,703.4,3,1.13,5.54,4.84,48.15
ORD102985,Fashion,Standard,2850,3.76,868.4,8,2.44,1.75,3.17,70.16
ORD102986,Books,Standard,1833,1.62,924.0,2,2.24,5.52,9.72,79.65
ORD102987,Beauty,Standard,4142,1.65,777.0,1,3.46,9.19,5.77,69.3
ORD102988,Beauty,Standard,4607,2.31,384.9,2,1.0,5.86,6.37,51.18
ORD102989,Home & Kitchen,Standard,9398,5.13,594.8,8,3.18,1.41,9.12,66.34
ORD102990,Electronics,Same-Day,4537,3.11,109.0,6,3.27,9.44,9.44,38.26
ORD102991,Fashion,Standard,2707,2.21,118.7,2,0.91,8.23,9.12,43.9
ORD102992,Books,Same-Day,5986,4.77,813.8,6,4.27,6.27,1.05,56.31
ORD102993,Fashion,Standard,1298,3.12,254.7,2,2.39,7.59,2.46,43.78
ORD102994,Electronics,Express,7698,4.27,403.3,8,3.23,9.7,9.08,62.97
ORD102995,Electronics,Standard,1981,3.75,319.2,1,1.28,2.94,6.12,45.58
ORD102996,Fashion,Express,300,3.08,332.4,3,1.35,1.49,1.36,18.4
ORD102997,Beauty,Express,4009,3.38,333.1,9,2.89,6.0,4.86,39.46
ORD102998,Home & Kitchen,Express,4912,2.72,831.2,3,1.09,6.73,1.3,62.53
ORD102999,Fashion,Same-Day,1684,1.77,222.7,2,2.79,3.94,9.5,36.33
ORD103000,Beauty,Express,2207,3.62,279.4,5,4.74,1.04,1.6,29.33
ORD103001,Beauty,Express,2636,2.98,949.0,6,2.99,6.36,6.34,70.62
ORD103002,Books,Same-Day,548,3.61,152.8,3,3.51,2.59,9.01,28.61
ORD103003,Home & Kitchen,Express,4857,2.53,621.8,2,1.31,1.39,5.63,44.8
ORD103004,Fashion,Same-Day,4878,3.92,236.6,6,2.92,9.44,6.75,38.16
ORD103005,Electronics,Express,5666,2.64,439.9,1,3.33,2.98,2.11,36.01
ORD103006,Books,Same-Day,300,1.86,369.8,2,3.91,7.16,6.24,44.69
ORD103007,Fashion,Standard,3865,2.9,407.7,6,3.61,7.55,4.79,58.11
ORD103008,Electronics,Express,7245,3.37,52.4,4,3.74,3.56,3.23,29.82
ORD103009,Books,Standard,2764,2.6,750.4,4,3.3,6.28,4.43,64.27
ORD103010,Electronics,Express,300,3.34,719.8,1,1.57,1.87,6.9,56.74
ORD103011,Beauty,Same-Day,7540,3.47,322.3,6,1.54,8.84,6.86,34.08
ORD103012,Books,Same-Day,3226,2.48,817.4,3,2.71,2.59,1.89,54.52
ORD103013,Fashion,Standard,-1800,3.65,785.7,7,1.79,8.13,5.43,68.3
ORD103014,Fashion,Express,2916,2.84,96.9,1,2.52,6.84,6.66,33.7
ORD103015,Beauty,Same-Day,4660,3.99,679.8,2,3.82,8.97,8.94,56.35
ORD103016,Electronics,Standard,5666,4.3,473.2,5,1.44,9.85,5.47,56.96
ORD103017,Home & Kitchen,Same-Day,5169,6.3,409.3,5,1.77,6.39,1.06,29.17
ORD103018,Fashion,Same-Day,7905,3.67,814.9,8,3.08,7.05,4.51,58.3
ORD103019,Books,Same-Day,5245,2.63,84.7,3,3.61,8.65,1.27,18.0
ORD103020,Electronics,Same-Day,2282,2.99,423.8,1,1.5,4.08,6.96,37.07
ORD103021,Home & Kitchen,Express,3125,3.77,738.8,4,2.65,4.42,4.59,57.08
ORD103022,Books,Standard,3648,2.67,755.4,4,2.27,5.89,2.56,67.75
ORD103023,Home & Kitchen,Same-Day,586,6.59,204.5,1,3.13,4.34,5.35,36.88
ORD103024,Home & Kitchen,Standard,6137,7.35,800.0,7,4.53,5.27,4.35,74.19
ORD103025,Fashion,Express,4466,3.79,658.0,5,4.0,8.69,7.81,55.79
ORD103026,Beauty,Standard,3250,1.67,49.3,1,0.89,8.18,9.1,39.88
ORD103027,Electronics,Express,6264,6.02,312.9,10,3.81,1.75,7.5,46.89
ORD103028,Home & Kitchen,Standard,4448,4.22,813.7,2,1.46,6.74,6.7,73.02
ORD103029,Beauty,Same-Day,7387,4.73,794.7,10,3.52,2.75,6.9,52.82
ORD103030,Books,Standard,4360,2.04,360.6,2,1.35,1.94,2.33,31.25
ORD103031,Beauty,Same-Day ,1098,1.25,187.4,1,3.16,7.86,9.16,32.17
ORD103032,Fashion,Standard,4643,3.63,888.9,7,4.32,2.37,7.83,77.83
ORD103033,Books,Standard,5846,3.62,631.9,6,4.64,4.28,6.73,61.88
ORD103034,Home & Kitchen,Express,9782,4.39,426.4,9,3.43,3.08,7.85,58.33
ORD103035,Home & Kitchen,Same-Day,4744,5.1,243.0,5,2.29,8.3,2.57,27.97
ORD103036,Electronics,Express,7344,3.76,230.9,7,2.37,4.08,7.31,39.17
ORD103037,Electronics,Standard,6403,5.96,762.6,5,2.24,6.95,4.04,60.45
ORD103038,Fashion,Express,2742,2.95,795.1,3,3.14,2.2,2.07,47.73
ORD103039,Beauty,Same-Day,6671,4.97,476.5,10,4.18,9.75,5.93,49.65
ORD103040,Fashion,Standard,1096,2.68,253.6,5,2.54,8.44,6.94,51.38
ORD103041,Home & Kitchen,Express,4965,4.13,111.3,4,3.49,3.6,7.21,32.28
ORD103042,Electronics,Express,3133,3.96,58.9,5,3.38,2.64,9.55,42.46
ORD103043,Home & Kitchen,Express,6611,4.4,692.5,9,2.84,9.14,8.26,71.27
ORD103044,Beauty,Standard,1516,2.1,42.8,3,2.18,1.36,3.26,22.84
ORD103045,Electronics,Express,6208,5.02,173.1,8,3.48,1.19,8.21,32.14
ORD103046,Beauty,Standard,2479,2.72,607.2,3,2.09,7.53,1.66,56.8
ORD103047,Home & Kitchen,Express,4433,5.93,797.2,3,3.36,5.6,8.34,68.92
ORD103048,Fashion,Same-Day,560,2.26,86.5,1,0.77,5.24,2.29,14.33
ORD103049,Electronics,Same-Day,3997,3.56,908.5,3,1.54,7.66,6.79,63.03
ORD103050,Home & Kitchen,Same-Day,7801,5.33,823.1,9,4.81,3.55,1.05,52.35
ORD103051,Books,Same-Day,6862,3.48,940.7,8,4.67,4.12,2.33,52.27
ORD103052,Books,Standard,6366,2.09,464.6,4,3.32,1.87,3.15,47.71
ORD103053,Books,Standard,3888,2.13,513.2,2,3.14,7.75,1.48,47.75
ORD103054,Books,Express,4390,3.93,46.0,8,3.02,9.32,8.55,35.55
ORD103055,Electronics,Same-Day,5128,2.61,440.8,4,2.26,5.4,9.05,43.41
ORD103056,Books,Same-Day,300,2.4,932.8,1,3.22,9.48,4.84,59.22
ORD103057,Electronics,Standard,4023,2.41,98.8,1,1.62,9.64,2.4,32.7
ORD103058,Beauty,Express,3504,2.02,869.1,3,3.26,5.49,3.59,61.39
ORD103059,Electronics,Same-Day,8457,6.81,358.5,9,3.65,9.32,3.66,44.0
ORD103060,Home & Kitchen,Standard,,3.03,650.8,3,2.31,6.15,8.93,64.94
ORD103061,Home & Kitchen,Same-Day,3360,2.0,213.7,1,2.42,5.77,9.67,32.46
ORD103062,Beauty,Express,3943,24.3,459.0,5,1.5,8.82,3.61,54.79
ORD103063,Fashion,Standard,6461,4.96,939.8,5,2.35,8.87,1.07,76.0
ORD103064,Beauty,Standard,3588,2.59,125.5,5,1.79,2.51,9.43,38.96
ORD103065,Beauty,Same-Day,3236,2.68,515.1,4,3.43,8.69,2.53,45.6
ORD103066,Beauty,Express,2280,1.89,404.6,2,2.18,3.2,2.18,37.72
ORD103067,Home & Kitchen,Express,5684,5.91,265.1,8,2.34,7.68,4.16,50.47
ORD103068,Books,Express,3728,3.25,125.6,2,3.46,5.72,5.52,40.14
ORD103069,Books,Express,1093,2.07,385.2,1,1.76,6.79,3.08,40.48
ORD103070,Fashion,Express,4058,2.07,33.0,1,1.38,5.92,7.08,28.74
ORD103071,Fashion,Standard,3018,1.85,-45,2,3.02,1.9,9.16,61.18
ORD103072,Fashion,Same-Day,4479,2.91,698.9,5,1.74,3.06,4.76,42.82
ORD103073,Books,Same-Day,744,2.77,650.6,1,1.05,9.88,2.77,46.49
ORD103074,Home & Kitchen,Standard,2258,2.72,226.0,1,,8.66,2.12,46.72
ORD103075,Fashion,Same-Day,2859,1.78,832.9,1,1.9,8.06,2.87,56.42
ORD103076,Home & Kitchen,Same-Day,5211,2.71,838.8,2,1.94,2.1,6.86,52.72
ORD103077,Electronics,Standard,4623,4.72,111.5,6,2.19,5.48,4.43,33.16
ORD103078,Books,Standard,4435,3.01,74.6,3,2.17,3.24,4.72,35.25
ORD103079,Fashion,Same-Day,2872,1.82,801.6,2,3.53,7.38,8.32,60.55
ORD103080,Beauty,Express,3393,3.2,559.4,1,1.93,7.79,5.11,52.26
ORD103081,Beauty,Standard,5112,3.62,823.8,8,4.42,3.6,6.43,70.04
ORD103082,Fashion,Same-Day,5053,3.92,402.1,6,2.33,5.58,8.79,43.26
ORD103083,Beauty,Standard,300,1.3,808.9,1,2.76,1.23,3.64,63.31
ORD103084,Beauty,Express,5587,4.24,930.5,8,3.13,2.61,4.56,65.22
ORD103085,Electronics,Express,2154,1.78,851.7,1,2.47,4.64,1.79,53.73
ORD103086,Electronics,Standard,3499,4.69,872.2,6,1.99,4.1,3.67,64.51
ORD103087,Fashion,Express,4035,2.18,108.9,4,3.66,3.46,2.15,21.36
ORD103088,Electronics,Same-Day,5831,3.35,886.5,3,1.31,7.68,9.44,65.51
ORD103089,Fashion,Standard,5416,3.49,798.7,2,1.56,2.28,9.23,67.62
ORD103090,Home & Kitchen,Same-Day,5384,3.51,574.4,4,2.21,1.7,7.23,39.46
ORD103091, beauty ,Same-Day,3737,3.46,922.0,7,4.23,5.34,7.14,66.44
ORD103092,Home & kitchen,Same-Day,6023,4.32,923.7,7,1.91,3.01,2.57,52.72
ORD103093,Fashion,Express,4456,3.04,213.4,3,1.75,6.27,1.58,29.7
ORD103094,Books,Standard,6044,3.95,332.3,6,2.02,9.95,4.76,47.92
ORD103095,Beauty,Express,2830,1.3,917.3,1,1.55,3.58,9.38,70.57
ORD103096,Home & Kitchen,Same-Day,7501,3.56,750.9,6,2.72,9.89,3.19,56.46
ORD103097,Electronics,Standard,6258,3.37,325.6,5,3.62,5.96,2.94,48.5
ORD103098,Electronics,Same-Day,6540,2.3,222.1,2,2.3,8.98,3.61,35.9
ORD103099,Beauty,Same-Day,7541,3.19,515.5,5,1.63,9.11,1.2,34.3
ORD103100,Fashion,STANDARD,5056,3.26,920.7,4,4.11,5.89,8.81,77.63
ORD103101,Beauty,Standard,3689,2.88,563.9,4,1.65,6.66,4.38,51.79
ORD103102,Fashion,Express,3353,2.89,151.9,1,2.05,6.01,6.28,33.94
ORD103103,Home & Kitchen,Express,2110,3.85,176.5,1,0.99,2.95,4.63,29.5
ORD103104,Beauty,Standard,4242,1.66,71.6,2,2.76,9.93,9.63,44.23
ORD103105,Beauty,Express,4265,3.86,56.2,6,2.51,1.47,1.61,27.22
ORD103106,Beauty,Same-Day,6927,3.01,876.2,6,2.34,9.09,9.34,62.45
ORD103107,Electronics,Same-Day,6523,4.4,647.0,9,2.48,1.94,7.16,52.99
ORD103108,Home & Kitchen,Express,2694,4.19,686.5,3,3.99,5.85,,61.6
ORD103109,Fashion,Standard,5140,2.3,434.4,4,2.77,9.61,9.56,61.48
ORD103110,Fashion,Express,7049,4.77,107.4,9,2.19,5.79,5.23,31.48
ORD103111,Fashion,Standard,4623,4.12,785.8,5,4.0,8.65,6.17,72.09
ORD103112,Fashion,Standard,4247,3.47,529.8,7,4.86,7.31,4.64,59.34
ORD103113,Home & Kitchen,Same-Day,3154,5.28,397.2,7,3.11,8.81,5.82,43.76
ORD103114,Electronics ,Express,6158,5.71,315.2,8,2.98,5.35,5.14,44.92
ORD103115,Home & Kitchen,Express,3768,2.62,205.4,3,2.9,6.8,9.07,45.32
ORD103116,Books,Standard,3477,2.84,734.0,6,3.84,7.61,7.66,74.56
ORD103117,Fashion,Standard,7091,8.99,490.8,8,3.92,5.38,4.92,62.07
ORD103118,Books,Express,3338,2.48,571.1,3,2.78,2.38,3.52,49.43
ORD103119,Fashion,Same-Day,5683,5.41,525.9,9,3.88,8.76,1.02,43.75
ORD103120,Beauty,Standard,2808,1.69,418.5,2,3.66,6.1,9.4,53.72
ORD103121,Home & Kitchen,Same-Day,5185,4.2,48.5,6,3.51,9.89,5.08,26.49
ORD103122,Books,Same-Day,3464,3.52,870.6,6,3.48,9.23,1.83,56.49
ORD103123,Beauty,Standard,6985,3.23,552.0,7,4.52,5.34,2.63,60.12
ORD103124,Beauty,Same-Day,6291,3.69,443.2,7,2.39,9.42,3.8,44.63
ORD103125,Home & Kitchen,Express,3174,4.68,518.9,1,1.92,8.6,3.04,47.66
ORD103126,Books,Same-Day,4771,3.59,366.6,5,2.28,1.93,2.51,25.84
ORD103127,Fashion,Same-Day,1065,2.64,318.5,4,2.92,1.72,2.19,20.73
ORD103128,Books,Same-Day,3520,3.86,276.8,7,3.35,4.22,2.2,33.68
ORD103129,Beauty,Same-Day,2244,1.28,940.2,1,2.93,2.43,9.31,53.29
ORD103130,Beauty,Express,300,2.25,816.2,1,3.05,7.18,2.13,60.79
ORD103131,Books,Express,3857,6.6,420.6,6,2.88,4.84,5.84,50.21
ORD103132,Home & Kitchen,Standard,6618,4.43,374.4,8,3.97,8.72,3.64,56.47
ORD103133,Beauty,Standard,2253,1.58,757.9,2,1.07,7.89,5.43,61.66
ORD103134,Electronics,Standard,7878,3.02,624.0,3,0.76,9.19,3.55,64.24
ORD103135,Fashion,Standard,5595,2.85,31.8,4,2.89,6.29,5.39,39.02
ORD103136,Home & Kitchen,Standard,1027,5.34,-175,3,1.89,4.2,3.54,58.81
ORD103137,Electronics,Same-Day,5052,3.95,339.5,3,1.3,7.27,8.72,35.69
ORD103138,Fashion,Standard,1934,1.38,949.5,1,3.5,2.6,9.27,72.52
ORD103139,Electronics,Standard,6533,2.3,625.6,3,2.59,4.78,1.9,53.13
